NP_004741.1	paXP_024900115.1	0.896	416	41	0	5	404	17	432	1.679E-256	785
NP_005614.2	paXP_006925024.1	0.737	99	26	0	1	99	1	99	3.233E-46	160
NP_003732.2	paXP_024898109.1	0.895	873	91	0	85	955	77	949	0.000E+00	1673
NP_002987.1	paXP_024900411.1	0.617	406	152	0	1	397	1	406	4.302E-153	485
NP_001556.2	paXP_006907700.2	0.765	98	23	0	1	98	1	98	3.081E-46	160
NP_003859.1	paXP_006910267.1	0.985	207	3	0	1	207	1	207	7.554E-140	436
NP_001104754.1	paXP_006914602.1	0.970	137	4	0	1	137	1	137	7.067E-89	285
NP_001104753.1	paXP_015446953.1	0.966	150	5	0	1	150	1	150	3.648E-98	313
NP_085155.1	paXP_006904680.1	0.853	294	43	0	1	293	1	294	4.602E-180	557
NP_443104.1	paXP_006926507.1	0.553	159	68	0	5	163	3	156	5.728E-54	186
NP_001553.1	paXP_006912872.1	0.756	193	47	0	1	193	1	193	2.085E-96	310
NP_954993.1	paXP_024897881.1	0.694	451	135	0	130	571	12	462	2.249E-210	660
NP_000890.1	paXP_006923874.1	0.824	274	48	0	1	273	1	274	3.877E-146	458
NP_003985.2	paXP_006923875.1	0.804	246	48	0	1	245	1	246	2.552E-128	405
NP_003231.2	paXP_006914360.1	0.601	366	104	0	1	366	1	262	1.204E-134	430
NP_000221.1	paXP_006910607.1	0.796	167	34	0	1	167	1	167	2.358E-82	268
NP_149127.1	paXP_006923045.1	0.933	60	4	0	1	60	1	60	2.930E-36	129
NP_001132970.1	paXP_006924253.1	0.994	199	1	0	1	199	1	199	2.451E-131	411
NP_001137286.1	paXP_006908051.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_001137286.1	paXP_006908052.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_001137286.1	paXP_015441919.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_001321.1	paXP_024904189.1	0.507	201	59	0	1	201	1	120	3.831E-50	177
NP_037452.1	paXP_006914592.2	0.940	741	44	0	52	792	7	747	0.000E+00	1480
NP_000592.3	paXP_006925801.1	0.931	730	50	0	1	728	1	730	0.000E+00	1534
NP_001010932.1	paXP_006925800.1	0.931	725	50	0	1	723	1	725	0.000E+00	1524
XP_006716019.1	paXP_006925801.1	0.931	730	50	0	1	728	1	730	0.000E+00	1534
NP_835228.2	paXP_024899526.1	0.922	388	30	0	1	388	1	388	1.335E-250	766
NP_114123.2	paXP_024896066.1	0.810	470	88	0	1	470	7	468	3.067E-256	787
NP_066969.1	paXP_006914422.1	0.904	346	33	0	1	346	1	344	2.990E-220	676
NP_001648.1	paXP_006907714.1	0.798	252	51	0	1	252	1	252	5.923E-131	413
NP_001191.1	paXP_006921666.1	0.952	396	19	0	1	396	1	395	8.468E-260	793
NP_001192.2	paXP_006907677.1	0.878	478	57	0	1	472	1	478	9.298E-280	855
NP_001193.2	paXP_006920236.1	0.973	409	11	0	1	408	1	409	6.285E-278	846
NP_001193.2	paXP_015451291.1	0.973	409	11	0	1	408	1	409	6.285E-278	846
NP_003858.1	paXP_006904425.1	0.949	216	11	0	1	216	1	216	6.294E-138	431
NP_795372.1	paXP_006908417.1	0.777	189	42	0	1	189	1	189	2.476E-93	302
NP_795372.1	paXP_024900082.1	0.777	189	42	0	1	189	1	189	2.476E-93	302
NP_795372.1	paXP_015442082.1	0.777	189	42	0	1	189	1	189	2.476E-93	302
NP_795372.1	paXP_015442083.1	0.777	189	42	0	1	189	1	189	2.476E-93	302
NP_000610.2	paNP_001277095.1	0.652	164	57	0	1	164	2	165	4.242E-67	224
NP_064509.2	paXP_006913752.1	0.687	207	63	0	1	207	1	201	7.641E-89	289
NP_002168.1	paXP_024900084.1	0.567	194	84	0	1	194	1	194	2.865E-68	229
NP_000609.1	paXP_006914601.1	0.980	153	3	0	1	153	1	153	4.781E-101	321
XP_006718538.1	paXP_015444160.1	0.859	149	21	0	58	206	127	275	6.304E-82	269
NP_733931.1	paXP_006908051.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_733931.1	paXP_006908052.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_733931.1	paXP_015441919.1	0.983	247	4	0	1	247	1	247	4.777E-165	511
NP_001121070.1	paXP_006911037.1	0.817	186	33	0	57	236	1	186	1.116E-98	319
NP_001121070.1	paXP_006911036.1	0.817	186	33	0	57	236	1	186	1.116E-98	319
NP_005439.2	paXP_006913466.1	0.731	393	105	0	1	392	1	393	5.859E-192	597
NP_004664.1	paXP_024899743.1	0.938	491	30	0	1	491	24	514	0.000E+00	994
XP_005245634.1	paXP_024899743.1	0.938	491	30	0	1	491	24	514	0.000E+00	994
NP_001257918.1	paXP_006907716.1	0.841	151	24	0	1	151	1	151	7.906E-88	283
NP_057070.3	paXP_006925041.1	0.970	438	13	0	5	442	1	438	1.722E-292	890
NP_057274.1	paXP_024896622.1	0.487	448	223	0	47	494	26	460	1.251E-108	361
XP_006711409.1	paXP_024896622.1	0.487	448	223	0	47	494	26	460	1.251E-108	361
NP_000748.3	paXP_015450959.1	0.727	541	147	0	14	554	10	549	2.423E-247	766
NP_000748.3	paXP_024907999.1	0.727	541	147	0	14	554	32	571	2.423E-247	766
NP_000748.3	paXP_024908000.1	0.727	541	147	0	14	554	32	571	2.423E-247	766
NP_757350.1	paXP_024908001.1	0.767	243	56	0	14	256	32	273	1.278E-115	369
NP_001020538.2	paXP_015455893.1	0.942	209	12	0	181	389	1	208	6.507E-135	432
NP_001020539.2	paXP_006926563.1	0.937	191	12	0	181	371	1	190	3.827E-123	397
NP_001020541.2	paXP_006926565.1	0.918	147	12	0	181	327	1	146	4.847E-89	296
NP_001165096.1	paXP_015455893.1	0.942	209	12	0	1	209	1	208	2.031E-138	432
NP_001165097.1	paXP_006926563.1	0.937	191	12	0	1	191	1	190	1.211E-126	397
NP_001165099.1	paXP_006926565.1	0.918	147	12	0	1	147	1	146	1.727E-92	296
NP_036230.1	paXP_006918037.1	0.939	496	30	0	1	493	1	496	0.000E+00	998
NP_001132972.1	paXP_015454241.1	0.996	255	1	0	1	255	1	255	8.040E-172	531
NP_001132972.1	paXP_006924251.1	0.996	255	1	0	1	255	1	255	8.040E-172	531
NP_004105.1	paXP_006924252.1	0.995	245	1	0	1	245	1	245	5.760E-162	502
