NP_006841.1	efXP_027985020.2	0.718	181	51	0	26	206	3	183	1.120E-82	271
NP_006841.1	efXP_027985024.2	0.718	181	51	0	26	206	3	183	1.120E-82	271
NP_758525.1	efXP_027991056.1	0.755	163	39	0	1	160	1	163	3.826E-81	264
NP_060872.1	efXP_008146987.1	0.843	166	26	0	4	169	4	169	1.546E-87	283
NP_001166242.1	efXP_054566753.1	0.692	208	61	0	1	208	30	228	1.143E-90	296
NP_001166243.1	efXP_008138376.3	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_001166243.1	efXP_027999149.2	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_001166243.1	efXP_054566750.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_001166243.1	efXP_054566751.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_001166243.1	efXP_054566752.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_689669.2	efXP_008138376.3	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_689669.2	efXP_027999149.2	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_689669.2	efXP_054566750.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_689669.2	efXP_054566751.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_689669.2	efXP_054566752.1	0.693	209	61	0	1	209	30	229	2.422E-91	298
NP_000580.1	efXP_008144255.1	0.576	150	57	0	1	150	1	135	1.394E-46	164
NP_001265402.1	efXP_028014086.2	0.885	429	49	0	1	429	1	429	2.063E-282	860
NP_000605.1	efXP_008147123.2	0.815	200	37	0	1	200	1	200	2.189E-106	339
NP_001873.2	efXP_008160174.2	0.888	322	36	0	1	322	1	322	2.684E-199	614
NP_004741.1	efXP_008154607.3	0.971	422	12	0	1	422	1	421	3.518E-290	882
NP_057070.3	efXP_008146001.1	0.968	438	14	0	5	442	1	438	3.355E-292	889
NP_085155.1	efXP_054578282.1	0.866	269	36	0	27	293	3	271	1.776E-163	509
NP_001257918.1	efXP_054584315.1	0.779	154	33	0	1	154	1	149	9.922E-76	248
NP_001321.1	efXP_054570172.1	0.831	202	34	0	1	201	1	202	6.765E-103	329
NP_002987.1	efXP_054567030.1	0.462	397	185	0	1	397	1	344	3.100E-87	294
NP_001556.2	efXP_008159850.2	0.721	97	27	0	1	97	1	97	3.666E-43	151
NP_005400.1	efXP_008141885.3	0.840	94	15	0	1	94	1	94	1.641E-49	169
NP_001029058.1	efXP_008147327.1	0.915	119	10	0	1	119	1	119	1.512E-70	231
NP_001171605.1	efXP_054584776.1	0.911	90	8	0	1	90	1	90	2.381E-51	177
NP_954637.1	efXP_054584777.1	0.921	89	7	0	1	89	1	89	4.700E-52	176
NP_001188288.1	efXP_054572763.1	0.583	146	58	0	1	146	1	139	2.362E-47	166
NP_001188288.1	efXP_054572764.1	0.583	146	58	0	1	146	1	139	2.362E-47	166
NP_001188288.1	efXP_054572765.1	0.583	146	58	0	1	146	1	139	2.362E-47	166
NP_001188288.1	efXP_054572762.1	0.583	146	58	0	1	146	79	217	2.362E-47	166
NP_115822.1	efXP_008139584.2	0.955	1136	51	0	1	1136	1	1136	0.000E+00	2569
XP_006722994.1	efXP_028015197.2	0.641	250	89	0	1	249	1	250	5.848E-87	286
NP_000538.3	efXP_054584076.1	0.698	890	264	0	1	890	1	876	0.000E+00	1287
NP_001193673.1	efXP_054584076.1	0.698	890	264	0	1	890	1	876	0.000E+00	1287
NP_005439.2	efXP_008156480.2	0.721	395	109	0	1	392	1	395	3.031E-189	589
NP_001191.1	efXP_054579782.1	0.959	396	16	0	1	396	1	395	6.775E-261	796
NP_001191.1	efXP_008139298.2	0.959	396	16	0	1	396	1	395	6.775E-261	796
NP_001193.2	efXP_008137261.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_001193.2	efXP_008137262.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_001193.2	efXP_054572030.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570911.2	efXP_008137261.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570911.2	efXP_008137262.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570911.2	efXP_054572030.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570912.2	efXP_008137261.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570912.2	efXP_008137262.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_570912.2	efXP_054572030.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
XP_005268072.1	efXP_008137261.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
XP_005268072.1	efXP_008137262.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
XP_005268072.1	efXP_054572030.1	0.965	409	14	0	1	408	1	409	1.615E-274	836
NP_066551.1	efXP_008153849.1	0.973	454	12	0	1	454	1	454	1.483E-307	934
NP_001709.1	efXP_008153091.3	0.896	513	52	0	1	513	1	505	1.702E-318	969
NP_996890.1	efXP_008151873.2	0.858	92	13	0	1	92	1	92	6.031E-51	173
NP_001954.2	efXP_054582611.1	0.793	1207	249	0	1	1207	1	1203	0.000E+00	2085
NP_003799.1	efXP_008151741.2	0.832	250	42	0	1	250	1	250	2.712E-137	431
NP_001139117.1	efXP_008142167.2	0.778	271	59	0	1	266	1	271	1.997E-131	415
NP_006564.1	efXP_008142166.2	0.779	290	63	0	1	285	1	290	1.891E-141	445
NP_003798.2	efXP_008148776.1	0.780	241	53	0	1	240	1	241	5.733E-124	392
NP_002183.1	efXP_028015278.1	0.941	426	25	0	1	426	1	426	1.166E-278	849
NP_002184.2	efXP_028003987.2	0.968	407	13	0	1	407	1	407	5.261E-278	846
NP_001132972.1	efXP_054583766.1	0.992	255	2	0	1	255	1	255	1.568E-171	530
NP_004105.1	efXP_008157376.1	0.991	245	2	0	1	245	1	245	1.123E-161	501
XP_005262456.1	efXP_054583766.1	0.992	255	2	0	1	255	1	255	1.568E-171	530
NP_004106.1	efXP_008142180.1	0.991	247	2	0	1	247	1	247	2.071E-164	509
NP_787125.1	efXP_008142179.1	0.992	252	2	0	1	252	1	252	6.118E-172	531
NP_003859.1	efXP_008158878.1	0.985	207	3	0	1	207	1	207	2.980E-140	437
NP_003858.1	efXP_028016451.2	0.962	216	8	0	1	216	1	216	9.247E-141	439
NP_001193941.1	efXP_027997174.1	0.751	141	35	0	1	141	1	141	1.273E-70	233
NP_002623.2	efXP_008137049.1	0.761	159	38	0	1	159	1	159	5.290E-82	267
NP_001129383.1	efXP_054568464.1	0.755	172	42	0	1	172	6	177	4.152E-86	279
NP_443112.2	efXP_054568463.1	0.771	263	60	0	1	263	6	268	6.518E-134	422
NP_002695.1	efXP_054584371.1	0.632	106	37	0	20	121	13	118	1.209E-36	134
NP_000939.1	efXP_008144290.2	0.683	231	72	0	1	227	1	231	9.138E-104	333
NP_001157030.1	efXP_008144290.2	0.683	231	72	0	1	227	1	231	9.138E-104	333
NP_004149.1	efXP_008149000.2	0.704	156	45	0	1	156	1	153	1.164E-66	222
NP_002816.1	efXP_008148717.2	0.970	168	5	0	1	168	1	168	6.658E-112	353
NP_003203.1	efXP_028016406.2	0.754	171	41	0	16	186	3	170	2.030E-84	275
NP_003227.1	efXP_008145714.1	0.925	160	12	0	1	160	1	160	2.905E-100	319
NP_000651.3	efXP_054567101.1	0.885	392	45	0	1	390	1	392	1.589E-239	734
NP_006262.1	efXP_008154007.1	0.978	94	2	0	1	94	1	94	1.629E-57	192
NP_006262.1	efXP_054567378.1	0.978	94	2	0	1	94	1	94	1.629E-57	192
NP_006262.1	efXP_054567379.1	0.978	94	2	0	1	94	1	94	1.629E-57	192
NP_002957.1	efXP_054567651.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_054567652.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_054567653.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_054567654.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_054567655.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_008145479.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_002957.1	efXP_054580882.1	0.979	97	2	0	1	97	1	97	5.671E-62	205
NP_005612.1	efXP_028010031.1	0.652	92	32	0	1	92	1	92	3.109E-34	125
NP_001019381.1	efXP_008154009.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019381.1	efXP_027987370.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019382.1	efXP_008154009.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019382.1	efXP_027987370.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019383.1	efXP_008154009.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019383.1	efXP_027987370.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019384.1	efXP_008154009.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001019384.1	efXP_027987370.1	0.815	92	17	0	1	92	1	92	2.702E-46	160
NP_001137285.1	efXP_008147173.1	0.971	247	7	0	1	247	1	247	1.124E-162	504
NP_001137286.1	efXP_008147173.1	0.971	247	7	0	1	247	1	247	1.124E-162	504
NP_001137288.1	efXP_008147173.1	0.971	247	7	0	1	247	1	247	1.124E-162	504
NP_950252.1	efXP_028013873.1	0.943	766	44	0	1	766	1	766	0.000E+00	1545
XP_005245175.1	efXP_028013873.1	0.943	766	44	0	1	766	1	766	0.000E+00	1545
XP_005245176.1	efXP_028013873.1	0.943	766	44	0	1	766	1	766	0.000E+00	1545
XP_005245177.1	efXP_028013873.1	0.943	766	44	0	1	766	1	766	0.000E+00	1545
NP_001720.1	efXP_054579435.1	0.622	205	67	0	1	177	1	205	1.018E-78	258
NP_002972.1	efXP_008152069.2	0.494	93	46	0	1	91	1	93	2.375E-23	94
NP_002977.1	efXP_008145995.2	0.670	97	32	0	1	97	1	97	1.172E-38	138
