NP_001138406.1	mdXP_059554725.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001138406.1	mdXP_059554726.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001138406.1	mdXP_059554727.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001138406.1	mdXP_059554728.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001138406.1	mdXP_059554729.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244134.1	mdXP_059554725.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244134.1	mdXP_059554726.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244134.1	mdXP_059554727.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244134.1	mdXP_059554728.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244134.1	mdXP_059554729.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244136.1	mdXP_059554725.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244136.1	mdXP_059554726.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244136.1	mdXP_059554727.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244136.1	mdXP_059554728.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244136.1	mdXP_059554729.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244137.1	mdXP_059554725.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244137.1	mdXP_059554726.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244137.1	mdXP_059554727.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244137.1	mdXP_059554728.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001244137.1	mdXP_059554729.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
NP_001191432.1	mdXP_059521366.1	0.762	226	54	0	1	226	1	226	2.180E-104	336
NP_001191432.1	mdXP_059521367.1	0.762	226	54	0	1	226	1	226	2.180E-104	336
NP_001191432.1	mdXP_059521368.1	0.762	226	54	0	1	226	1	226	2.180E-104	336
NP_004953.1	mdXP_059518048.1	0.826	478	82	0	1	478	1	471	4.913E-260	799
NP_005802.1	mdXP_059539153.1	0.980	407	8	0	1	407	1	404	4.730E-277	844
XP_006719256.1	mdXP_059539153.1	0.980	407	8	0	1	407	1	404	4.730E-277	844
XP_006719257.1	mdXP_059539153.1	0.980	407	8	0	1	407	1	404	4.730E-277	844
NP_004855.2	mdXP_059552177.1	0.660	297	100	0	14	308	1	297	3.436E-126	403
NP_057288.1	mdXP_059518047.1	0.804	429	83	0	1	429	1	427	3.279E-231	713
NP_065685.1	mdXP_059536904.1	0.843	365	57	0	1	364	1	365	3.877E-214	660
NP_000548.2	mdXP_059561965.1	0.954	501	23	0	1	501	1	499	0.000E+00	1007
NP_071920.1	mdXP_059553913.1	0.948	700	36	0	1	700	1	700	0.000E+00	1441
NP_000592.3	mdXP_059568139.1	0.928	730	52	0	1	728	1	730	0.000E+00	1537
NP_647475.1	mdXP_059551883.1	0.774	412	92	0	1	406	1	412	5.880E-213	659
NP_835228.2	mdXP_059566950.1	0.895	384	40	0	5	388	4	387	8.226E-244	747
NP_114123.2	mdXP_059552861.1	0.885	470	53	0	1	470	1	461	1.744E-285	872
NP_066969.1	mdXP_059547246.1	0.921	346	27	0	1	346	1	344	1.486E-224	689
NP_001648.1	mdXP_059524509.1	0.747	252	62	0	1	252	1	246	5.820E-119	379
NP_003317.1	mdXP_059530578.1	0.679	181	58	0	1	181	139	319	6.260E-76	251
NP_001005609.1	mdXP_059535621.1	0.930	389	27	0	1	389	1	389	2.038E-251	769
NP_001005612.2	mdXP_059535623.1	0.930	386	27	0	1	386	1	386	9.590E-250	764
NP_001390.1	mdXP_059535620.1	0.930	391	27	0	1	391	1	391	9.186E-253	773
NP_001954.2	mdXP_059518431.1	0.775	1208	271	0	1	1207	4	1211	0.000E+00	2046
NP_001483.3	mdXP_059552121.1	0.794	372	76	0	1	372	1	371	7.701E-193	599
XP_006711531.1	mdXP_059529559.1	0.912	103	9	0	1	103	1	103	1.779E-59	199
XP_006711531.1	mdXP_059529560.1	0.912	103	9	0	1	103	1	103	1.779E-59	199
NP_000791.1	mdXP_059554725.1	0.954	155	7	0	1	155	1	155	9.263E-100	318
