NP_001844.3	enKAK1337093.1	0.860	679	90	0	6	684	2	644	0.000E+00	1283
NP_001837.2	enKAK1341943.1	0.659	1680	502	0	241	1712	44	1723	0.000E+00	2322
NP_694996.5	enKAK1332449.1	0.736	2162	546	0	1	2162	1	2070	0.000E+00	3237
NP_065084.2	enKAK1343820.1	0.915	744	62	0	1	744	173	901	0.000E+00	1536
NP_476507.3	enKAK1336773.1	0.733	836	202	0	1814	2570	1	836	0.000E+00	1185
NP_476508.2	enKAK1336773.1	0.733	836	202	0	2215	2971	1	836	0.000E+00	1185
XP_005246122.1	enKAK1336773.1	0.733	836	202	0	2221	2977	1	836	0.000E+00	1185
NP_066933.1	enKAK1332010.1	0.760	1231	249	0	212	1442	3	1039	0.000E+00	1852
XP_005251116.1	enKAK1332010.1	0.760	1231	249	0	212	1442	3	1039	0.000E+00	1852
XP_006716714.1	enKAK1332010.1	0.760	1231	249	0	212	1442	3	1039	0.000E+00	1852
NP_000081.1	enKAK1336468.1	0.845	1473	227	0	1	1466	1	1473	0.000E+00	2791
NP_001265227.1	enKAK1332449.1	0.736	2162	546	0	1	2162	1	2070	0.000E+00	3237
NP_001096078.1	enKAK1332448.1	0.711	2226	635	0	2	2200	36	2261	0.000E+00	3133
XP_005247178.1	enKAK1332448.1	0.711	2226	635	0	2	2200	36	2261	0.000E+00	3133
NP_542411.2	enKAK1338551.1	0.795	1709	345	0	28	1736	4	1686	0.000E+00	2818
NP_000085.1	enKAK1332718.1	0.702	2943	866	0	1	2943	1	2906	0.000E+00	4275
NP_001841.2	enKAK1343820.1	0.915	744	62	0	1	744	173	901	0.000E+00	1536
NP_000384.2	enKAK1336469.1	0.920	918	71	0	614	1499	1	918	0.000E+00	1864
NP_056534.2	enKAK1342790.1	0.826	1745	300	0	1	1745	1	1726	0.000E+00	3078
NP_001839.2	enKAK1344247.1	0.772	1048	234	0	1	1028	1	1048	0.000E+00	1692
NP_000485.3	enKAK1333487.1	0.762	1497	338	0	1	1497	7	1426	0.000E+00	2327
NP_004360.2	enKAK1336773.1	0.733	836	202	0	2421	3177	1	836	0.000E+00	1185
NP_775736.2	enKAK1343221.1	0.801	393	76	0	148	540	59	441	3.303E-225	700
XP_005250867.1	enKAK1331869.1	0.691	1367	384	0	221	1587	11	1254	0.000E+00	1949
NP_001836.2	enKAK1341944.1	0.775	868	194	0	808	1669	2	869	0.000E+00	1477
NP_065933.2	enKAK1337084.1	0.598	1601	512	0	8	1281	23	1623	0.000E+00	1844
NP_001840.3	enKAK1344246.1	0.704	1044	301	0	1	1019	25	1068	0.000E+00	1540
NP_001265492.1	enKAK1344928.1	0.699	393	107	0	86	441	60	452	1.297E-168	531
