NP_000080.2	pvXP_023388917.1	0.932	1366	93	0	1	1366	1	1366	0.000E+00	2818
NP_378667.1	pvXP_023389915.1	0.768	1690	368	0	1	1690	1	1586	0.000E+00	2789
NP_001243003.1	pvXP_023387182.1	0.885	627	68	0	1	627	1	589	0.000E+00	1195
NP_000083.3	pvXP_023388706.1	0.780	1687	369	0	4	1690	1	1677	0.000E+00	2916
NP_004360.2	pvXP_023382380.1	0.781	2209	467	0	1	2209	1	2134	0.000E+00	3448
NP_000084.3	pvXP_023376824.1	0.819	1842	330	0	15	1838	60	1901	0.000E+00	3401
NP_001839.2	pvXP_023379525.1	0.786	666	129	0	16	681	2	603	0.000E+00	1117
XP_006724679.1	pvXP_011364365.2	0.874	1264	151	0	1	1264	1	1198	0.000E+00	2488
NP_056534.2	pvXP_023379166.1	0.881	1718	204	0	28	1745	24	1741	0.000E+00	3319
NP_478054.2	pvXP_023381581.1	0.643	918	254	0	1	918	1	712	0.000E+00	1115
NP_542410.2	pvXP_011371735.1	0.963	1629	60	0	1	1629	1	1629	0.000E+00	3457
NP_004361.3	pvXP_023380870.1	0.876	3060	361	0	1	3060	1	2916	0.000E+00	5531
NP_001123575.1	pvXP_011370487.1	0.734	555	147	0	163	717	153	707	1.023E-284	883
NP_066933.1	pvXP_023386754.1	0.838	1796	275	0	1	1796	1	1700	0.000E+00	3120
XP_006716714.1	pvXP_023386754.1	0.838	1796	275	0	1	1796	1	1700	0.000E+00	3120
NP_001846.3	pvXP_023390003.1	0.734	1371	341	0	1	1371	1	1282	0.000E+00	2067
NP_001847.3	pvXP_011356115.1	0.892	1625	173	0	1	1604	1	1625	0.000E+00	3224
NP_001847.3	pvXP_011356117.1	0.892	1625	173	0	1	1604	1	1625	0.000E+00	3224
NP_001847.3	pvXP_023385034.1	0.892	1625	173	0	1	1604	14	1638	0.000E+00	3224
NP_001847.3	pvXP_023385035.1	0.892	1625	173	0	1	1604	14	1638	0.000E+00	3224
NP_000485.3	pvXP_023388492.1	0.791	1497	309	0	1	1497	1	1478	0.000E+00	2505
NP_569712.2	pvXP_023379523.1	0.661	1062	358	0	24	1080	150	1211	0.000E+00	1515
NP_001849.2	pvXP_011359498.1	0.885	1139	131	0	1	1139	1	1138	0.000E+00	2246
NP_000079.2	pvXP_023389275.1	0.866	1464	180	0	1	1464	1	1348	0.000E+00	2758
XP_005250867.1	pvXP_011371702.1	0.777	1360	290	0	1	1360	10	1310	0.000E+00	2269
NP_775736.2	pvXP_011360460.1	0.825	540	86	0	1	540	1	495	3.904E-307	938
NP_690850.2	pvXP_023383899.1	0.857	1714	244	0	1	1714	1	1708	0.000E+00	3174
NP_001845.3	pvXP_011366519.1	0.972	1806	51	0	1	1806	1	1806	0.000E+00	3890
NP_542411.2	pvXP_011371733.1	0.955	1736	78	0	1	1736	1	1736	0.000E+00	3649
NP_542412.2	pvXP_011371734.1	0.960	1650	66	0	1	1650	1	1650	0.000E+00	3486
NP_065084.2	pvXP_011352819.1	0.934	744	49	0	1	744	1	743	0.000E+00	1580
NP_005193.1	pvXP_011356281.1	0.947	706	37	0	1	703	1	706	0.000E+00	1504
XP_005270535.1	pvXP_011356281.1	0.947	706	37	0	1	703	1	706	0.000E+00	1504
NP_001842.3	pvXP_023386970.1	0.924	914	69	0	7	920	1	914	0.000E+00	1887
NP_000384.2	pvXP_011354575.1	0.895	1499	145	0	1	1499	1	1379	0.000E+00	2945
NP_597714.2	pvXP_011369883.1	0.873	439	55	0	1	439	1	438	1.431E-267	818
NP_065933.2	pvXP_023375668.1	0.642	1359	455	0	1	1272	1	1359	0.000E+00	1663
NP_110447.2	pvXP_023376129.1	0.903	957	93	0	1	957	1	957	0.000E+00	1878
NP_001265227.1	pvXP_011383332.1	0.787	2612	556	0	1	2612	1	2612	0.000E+00	4253
NP_001096078.1	pvXP_011353063.1	0.839	2259	363	0	2	2260	3	2260	0.000E+00	3926
XP_005247178.1	pvXP_011353063.1	0.839	2259	363	0	2	2260	3	2260	0.000E+00	3926
NP_000085.1	pvXP_011373754.1	0.840	2943	452	0	1	2943	1	2825	0.000E+00	5235
NP_001841.2	pvXP_011352819.1	0.934	744	49	0	1	744	1	743	0.000E+00	1580
NP_116277.2	pvXP_023386810.1	0.829	1839	305	0	22	1860	12	1794	0.000E+00	3255
NP_001032852.2	pvXP_011362935.1	0.846	1125	170	0	1	1125	1	1104	0.000E+00	2033
NP_001835.3	pvXP_023391169.1	0.969	1487	46	0	1	1487	1	1469	0.000E+00	3200
NP_000081.1	pvXP_011354613.1	0.918	1467	120	0	1	1466	1	1467	0.000E+00	3049
NP_001836.2	pvXP_023375539.1	0.904	1605	154	0	65	1669	1	1605	0.000E+00	3298
NP_001837.2	pvXP_011372233.1	0.853	1712	252	0	1	1712	1	1712	0.000E+00	3274
NP_001837.2	pvXP_011372234.1	0.853	1712	252	0	1	1712	1	1712	0.000E+00	3274
NP_001843.1	pvXP_011376275.1	0.931	687	47	0	3	689	2	688	0.000E+00	1431
XP_006710428.1	pvXP_011376275.1	0.931	687	47	0	3	689	2	688	0.000E+00	1431
NP_001844.3	pvXP_023375667.1	0.905	527	50	0	6	528	2	528	0.000E+00	1062
NP_000484.2	pvXP_011363082.1	0.911	680	60	0	1	680	1	680	0.000E+00	1393
