NP_000482.3	phXP_045714773.1	0.821	251	45	0	2	252	696	946	1.511E-140	441
NP_002072.2	phXP_045701530.1	0.852	561	82	0	1	558	1	561	0.000E+00	993
XP_005253381.1	phXP_045695676.1	0.578	265	111	0	1	264	1	265	2.474E-97	317
NP_001156729.1	phXP_045701399.1	0.869	1891	247	0	42	1932	1	1890	0.000E+00	3440
NP_001156729.1	phXP_045701400.1	0.869	1891	247	0	42	1932	1	1890	0.000E+00	3440
XP_005251439.1	phXP_045696746.1	0.838	2180	353	0	1	2179	1	2180	0.000E+00	3866
NP_115484.2	phXP_045687379.1	0.915	888	74	0	1	888	1	870	0.000E+00	1698
NP_115484.2	phXP_045687381.1	0.915	888	74	0	1	888	1	870	0.000E+00	1698
NP_115484.2	phXP_045687378.1	0.915	888	74	0	1	888	35	904	0.000E+00	1698
NP_001171532.1	phXP_045672960.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_001171532.1	phXP_045672961.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_001171532.1	phXP_045672962.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_001171532.1	phXP_045672963.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_001171532.1	phXP_045672965.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_001171532.1	phXP_045672966.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
NP_112175.2	phXP_045672967.1	0.889	930	102	0	1	930	1	923	0.000E+00	1721
XP_005244890.1	phXP_045672960.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244890.1	phXP_045672961.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244890.1	phXP_045672962.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244890.1	phXP_045672963.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244890.1	phXP_045672965.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244890.1	phXP_045672966.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672960.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672961.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672962.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672963.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672965.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244892.1	phXP_045672966.1	0.887	962	108	0	1	962	1	955	0.000E+00	1779
XP_005244893.1	phXP_045672967.1	0.889	930	102	0	1	930	1	923	0.000E+00	1721
NP_001185928.1	phXP_045678951.1	0.964	1012	36	0	1	1011	1	1012	0.000E+00	2062
